session_id,label,client_type,step_0_step_dt,step_0_step_loss,step_0_dt_mean,step_0_dt_std,step_0_loss_mean,step_0_loss_std,step_0_loss_trend,step_0_loss_jaggedness,step_1_step_dt,step_1_step_loss,step_1_dt_mean,step_1_dt_std,step_1_loss_mean,step_1_loss_std,step_1_loss_trend,step_1_loss_jaggedness,step_2_step_dt,step_2_step_loss,step_2_dt_mean,step_2_dt_std,step_2_loss_mean,step_2_loss_std,step_2_loss_trend,step_2_loss_jaggedness,step_3_step_dt,step_3_step_loss,step_3_dt_mean,step_3_dt_std,step_3_loss_mean,step_3_loss_std,step_3_loss_trend,step_3_loss_jaggedness,step_4_step_dt,step_4_step_loss,step_4_dt_mean,step_4_dt_std,step_4_loss_mean,step_4_loss_std,step_4_loss_trend,step_4_loss_jaggedness,step_5_step_dt,step_5_step_loss,step_5_dt_mean,step_5_dt_std,step_5_loss_mean,step_5_loss_std,step_5_loss_trend,step_5_loss_jaggedness,step_6_step_dt,step_6_step_loss,step_6_dt_mean,step_6_dt_std,step_6_loss_mean,step_6_loss_std,step_6_loss_trend,step_6_loss_jaggedness,step_7_step_dt,step_7_step_loss,step_7_dt_mean,step_7_dt_std,step_7_loss_mean,step_7_loss_std,step_7_loss_trend,step_7_loss_jaggedness,step_8_step_dt,step_8_step_loss,step_8_dt_mean,step_8_dt_std,step_8_loss_mean,step_8_loss_std,step_8_loss_trend,step_8_loss_jaggedness,step_9_step_dt,step_9_step_loss,step_9_dt_mean,step_9_dt_std,step_9_loss_mean,step_9_loss_std,step_9_loss_trend,step_9_loss_jaggedness,step_10_step_dt,step_10_step_loss,step_10_dt_mean,step_10_dt_std,step_10_loss_mean,step_10_loss_std,step_10_loss_trend,step_10_loss_jaggedness,step_11_step_dt,step_11_step_loss,step_11_dt_mean,step_11_dt_std,step_11_loss_mean,step_11_loss_std,step_11_loss_trend,step_11_loss_jaggedness,step_12_step_dt,step_12_step_loss,step_12_dt_mean,step_12_dt_std,step_12_loss_mean,step_12_loss_std,step_12_loss_trend,step_12_loss_jaggedness,step_13_step_dt,step_13_step_loss,step_13_dt_mean,step_13_dt_std,step_13_loss_mean,step_13_loss_std,step_13_loss_trend,step_13_loss_jaggedness,step_14_step_dt,step_14_step_loss,step_14_dt_mean,step_14_dt_std,step_14_loss_mean,step_14_loss_std,step_14_loss_trend,step_14_loss_jaggedness,step_15_step_dt,step_15_step_loss,step_15_dt_mean,step_15_dt_std,step_15_loss_mean,step_15_loss_std,step_15_loss_trend,step_15_loss_jaggedness,step_16_step_dt,step_16_step_loss,step_16_dt_mean,step_16_dt_std,step_16_loss_mean,step_16_loss_std,step_16_loss_trend,step_16_loss_jaggedness,step_17_step_dt,step_17_step_loss,step_17_dt_mean,step_17_dt_std,step_17_loss_mean,step_17_loss_std,step_17_loss_trend,step_17_loss_jaggedness,step_18_step_dt,step_18_step_loss,step_18_dt_mean,step_18_dt_std,step_18_loss_mean,step_18_loss_std,step_18_loss_trend,step_18_loss_jaggedness,step_19_step_dt,step_19_step_loss,step_19_dt_mean,step_19_dt_std,step_19_loss_mean,step_19_loss_std,step_19_loss_trend,step_19_loss_jaggedness
node_483,1,malicious_mimic,0.0,3.2244,0.5037248950703953,0.009998871870413463,2.459274086024465,0.4538132807733488,-0.15130557437398098,1.5766632901248299,0.5,2.9846,0.5037248950703953,0.009998871870413463,2.459274086024465,0.4538132807733488,-0.15130557437398098,1.5766632901248299,0.513,2.9602,0.5037248950703953,0.009998871870413463,2.459274086024465,0.4538132807733488,-0.15130557437398098,1.5766632901248299,0.501,2.6694,0.5037248950703953,0.009998871870413463,2.459274086024465,0.4538132807733488,-0.15130557437398098,1.5766632901248299,0.499,2.2494,0.5037248950703953,0.009998871870413463,2.459274086024465,0.4538132807733488,-0.15130557437398098,1.5766632901248299,0.508,2.3349,0.5037248950703953,0.009998871870413463,2.459274086024465,0.4538132807733488,-0.15130557437398098,1.5766632901248299,0.515,2.363,0.5037248950703953,0.009998871870413463,2.459274086024465,0.4538132807733488,-0.15130557437398098,1.5766632901248299,0.518,1.9474,0.5037248950703953,0.009998871870413463,2.459274086024465,0.4538132807733488,-0.15130557437398098,1.5766632901248299,0.515,1.9119,0.5037248950703953,0.009998871870413463,2.459274086024465,0.4538132807733488,-0.15130557437398098,1.5766632901248299,0.482,1.9482,0.5037248950703953,0.009998871870413463,2.459274086024465,0.4538132807733488,-0.15130557437398098,1.5766632901248299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_484,1,malicious_mimic,0.0,2.8439,0.5000462536846553,0.009329396376150708,1.258856900969164,0.6777676573042488,-0.1135289527455889,3.0472299359322705,0.503,2.4916,0.5000462536846553,0.009329396376150708,1.258856900969164,0.6777676573042488,-0.1135289527455889,3.0472299359322705,0.502,2.1494,0.5000462536846553,0.009329396376150708,1.258856900969164,0.6777676573042488,-0.1135289527455889,3.0472299359322705,0.511,1.9573,0.5000462536846553,0.009329396376150708,1.258856900969164,0.6777676573042488,-0.1135289527455889,3.0472299359322705,0.511,1.8875,0.5000462536846553,0.009329396376150708,1.258856900969164,0.6777676573042488,-0.1135289527455889,3.0472299359322705,0.499,1.5054,0.5000462536846553,0.009329396376150708,1.258856900969164,0.6777676573042488,-0.1135289527455889,3.0472299359322705,0.51,1.377,0.5000462536846553,0.009329396376150708,1.258856900969164,0.6777676573042488,-0.1135289527455889,3.0472299359322705,0.486,1.3431,0.5000462536846553,0.009329396376150708,1.258856900969164,0.6777676573042488,-0.1135289527455889,3.0472299359322705,0.507,1.0146,0.5000462536846553,0.009329396376150708,1.258856900969164,0.6777676573042488,-0.1135289527455889,3.0472299359322705,0.484,0.6921,0.5000462536846553,0.009329396376150708,1.258856900969164,0.6777676573042488,-0.1135289527455889,3.0472299359322705,0.503,0.8045,0.5000462536846553,0.009329396376150708,1.258856900969164,0.6777676573042488,-0.1135289527455889,3.0472299359322705,0.489,0.7852,0.5000462536846553,0.009329396376150708,1.258856900969164,0.6777676573042488,-0.1135289527455889,3.0472299359322705,0.497,0.9791,0.5000462536846553,0.009329396376150708,1.258856900969164,0.6777676573042488,-0.1135289527455889,3.0472299359322705,0.505,0.7931,0.5000462536846553,0.009329396376150708,1.258856900969164,0.6777676573042488,-0.1135289527455889,3.0472299359322705,0.5,0.8637,0.5000462536846553,0.009329396376150708,1.258856900969164,0.6777676573042488,-0.1135289527455889,3.0472299359322705,0.494,0.6271,0.5000462536846553,0.009329396376150708,1.258856900969164,0.6777676573042488,-0.1135289527455889,3.0472299359322705,0.496,0.597,0.5000462536846553,0.009329396376150708,1.258856900969164,0.6777676573042488,-0.1135289527455889,3.0472299359322705,0.506,0.5925,0.5000462536846553,0.009329396376150708,1.258856900969164,0.6777676573042488,-0.1135289527455889,3.0472299359322705,0.502,0.6333,0.5000462536846553,0.009329396376150708,1.258856900969164,0.6777676573042488,-0.1135289527455889,3.0472299359322705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_485,0,normal_jittery,0.0,2.8966,0.5597061988558761,0.17499751144764356,1.3779523670593592,0.7534054993471961,-0.13449857555658462,2.522900444629127,0.623,2.6899,0.5597061988558761,0.17499751144764356,1.3779523670593592,0.7534054993471961,-0.13449857555658462,2.522900444629127,0.335,2.4006,0.5597061988558761,0.17499751144764356,1.3779523670593592,0.7534054993471961,-0.13449857555658462,2.522900444629127,0.817,2.1367,0.5597061988558761,0.17499751144764356,1.3779523670593592,0.7534054993471961,-0.13449857555658462,2.522900444629127,0.629,1.9202,0.5597061988558761,0.17499751144764356,1.3779523670593592,0.7534054993471961,-0.13449857555658462,2.522900444629127,0.615,1.8332,0.5597061988558761,0.17499751144764356,1.3779523670593592,0.7534054993471961,-0.13449857555658462,2.522900444629127,0.37,1.6459,0.5597061988558761,0.17499751144764356,1.3779523670593592,0.7534054993471961,-0.13449857555658462,2.522900444629127,0.692,1.5181,0.5597061988558761,0.17499751144764356,1.3779523670593592,0.7534054993471961,-0.13449857555658462,2.522900444629127,0.772,1.4708,0.5597061988558761,0.17499751144764356,1.3779523670593592,0.7534054993471961,-0.13449857555658462,2.522900444629127,0.87,1.2897,0.5597061988558761,0.17499751144764356,1.3779523670593592,0.7534054993471961,-0.13449857555658462,2.522900444629127,0.331,1.145,0.5597061988558761,0.17499751144764356,1.3779523670593592,0.7534054993471961,-0.13449857555658462,2.522900444629127,0.391,1.0191,0.5597061988558761,0.17499751144764356,1.3779523670593592,0.7534054993471961,-0.13449857555658462,2.522900444629127,0.605,0.8545,0.5597061988558761,0.17499751144764356,1.3779523670593592,0.7534054993471961,-0.13449857555658462,2.522900444629127,0.563,0.7656,0.5597061988558761,0.17499751144764356,1.3779523670593592,0.7534054993471961,-0.13449857555658462,2.522900444629127,0.721,0.7118,0.5597061988558761,0.17499751144764356,1.3779523670593592,0.7534054993471961,-0.13449857555658462,2.522900444629127,0.44,0.582,0.5597061988558761,0.17499751144764356,1.3779523670593592,0.7534054993471961,-0.13449857555658462,2.522900444629127,0.526,0.468,0.5597061988558761,0.17499751144764356,1.3779523670593592,0.7534054993471961,-0.13449857555658462,2.522900444629127,0.245,0.4771,0.5597061988558761,0.17499751144764356,1.3779523670593592,0.7534054993471961,-0.13449857555658462,2.522900444629127,0.516,0.3916,0.5597061988558761,0.17499751144764356,1.3779523670593592,0.7534054993471961,-0.13449857555658462,2.522900444629127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_486,1,malicious_mimic,0.0,3.273,0.49788083000688593,0.012015672933203703,2.014091167111158,0.8304642787501809,-0.16006944810808182,3.3130755897860764,0.501,2.9296,0.49788083000688593,0.012015672933203703,2.014091167111158,0.8304642787501809,-0.16006944810808182,3.3130755897860764,0.518,3.071,0.49788083000688593,0.012015672933203703,2.014091167111158,0.8304642787501809,-0.16006944810808182,3.3130755897860764,0.519,2.8918,0.49788083000688593,0.012015672933203703,2.014091167111158,0.8304642787501809,-0.16006944810808182,3.3130755897860764,0.483,2.613,0.49788083000688593,0.012015672933203703,2.014091167111158,0.8304642787501809,-0.16006944810808182,3.3130755897860764,0.488,2.6901,0.49788083000688593,0.012015672933203703,2.014091167111158,0.8304642787501809,-0.16006944810808182,3.3130755897860764,0.517,2.6388,0.49788083000688593,0.012015672933203703,2.014091167111158,0.8304642787501809,-0.16006944810808182,3.3130755897860764,0.489,2.3838,0.49788083000688593,0.012015672933203703,2.014091167111158,0.8304642787501809,-0.16006944810808182,3.3130755897860764,0.508,2.3701,0.49788083000688593,0.012015672933203703,2.014091167111158,0.8304642787501809,-0.16006944810808182,3.3130755897860764,0.49,2.0673,0.49788083000688593,0.012015672933203703,2.014091167111158,0.8304642787501809,-0.16006944810808182,3.3130755897860764,0.481,1.7343,0.49788083000688593,0.012015672933203703,2.014091167111158,0.8304642787501809,-0.16006944810808182,3.3130755897860764,0.495,1.4502,0.49788083000688593,0.012015672933203703,2.014091167111158,0.8304642787501809,-0.16006944810808182,3.3130755897860764,0.489,1.3771,0.49788083000688593,0.012015672933203703,2.014091167111158,0.8304642787501809,-0.16006944810808182,3.3130755897860764,0.497,1.1894,0.49788083000688593,0.012015672933203703,2.014091167111158,0.8304642787501809,-0.16006944810808182,3.3130755897860764,0.482,0.9018,0.49788083000688593,0.012015672933203703,2.014091167111158,0.8304642787501809,-0.16006944810808182,3.3130755897860764,0.514,1.0904,0.49788083000688593,0.012015672933203703,2.014091167111158,0.8304642787501809,-0.16006944810808182,3.3130755897860764,0.507,0.783,0.49788083000688593,0.012015672933203703,2.014091167111158,0.8304642787501809,-0.16006944810808182,3.3130755897860764,0.487,0.773,0.49788083000688593,0.012015672933203703,2.014091167111158,0.8304642787501809,-0.16006944810808182,3.3130755897860764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_487,1,malicious_mimic,0.0,2.5058,0.5054529713293534,0.012400805680298114,1.7817404596997366,0.3313298659368085,-0.07640983048142741,1.841464228103212,0.509,2.0919,0.5054529713293534,0.012400805680298114,1.7817404596997366,0.3313298659368085,-0.07640983048142741,1.841464228103212,0.5,1.9584,0.5054529713293534,0.012400805680298114,1.7817404596997366,0.3313298659368085,-0.07640983048142741,1.841464228103212,0.483,2.1032,0.5054529713293534,0.012400805680298114,1.7817404596997366,0.3313298659368085,-0.07640983048142741,1.841464228103212,0.513,1.9834,0.5054529713293534,0.012400805680298114,1.7817404596997366,0.3313298659368085,-0.07640983048142741,1.841464228103212,0.52,1.638,0.5054529713293534,0.012400805680298114,1.7817404596997366,0.3313298659368085,-0.07640983048142741,1.841464228103212,0.513,1.5845,0.5054529713293534,0.012400805680298114,1.7817404596997366,0.3313298659368085,-0.07640983048142741,1.841464228103212,0.51,1.3367,0.5054529713293534,0.012400805680298114,1.7817404596997366,0.3313298659368085,-0.07640983048142741,1.841464228103212,0.515,1.3896,0.5054529713293534,0.012400805680298114,1.7817404596997366,0.3313298659368085,-0.07640983048142741,1.841464228103212,0.484,1.4794,0.5054529713293534,0.012400805680298114,1.7817404596997366,0.3313298659368085,-0.07640983048142741,1.841464228103212,0.494,1.6158,0.5054529713293534,0.012400805680298114,1.7817404596997366,0.3313298659368085,-0.07640983048142741,1.841464228103212,0.507,1.7198,0.5054529713293534,0.012400805680298114,1.7817404596997366,0.3313298659368085,-0.07640983048142741,1.841464228103212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_488,1,malicious_mimic,0.0,1.7626,0.4970922984334285,0.013802572135225314,1.3922775659466373,0.4658255651656165,-0.09823869876029126,2.2969894735790213,0.517,1.8481,0.4970922984334285,0.013802572135225314,1.3922775659466373,0.4658255651656165,-0.09823869876029126,2.2969894735790213,0.495,1.9405,0.4970922984334285,0.013802572135225314,1.3922775659466373,0.4658255651656165,-0.09823869876029126,2.2969894735790213,0.483,2.0799,0.4970922984334285,0.013802572135225314,1.3922775659466373,0.4658255651656165,-0.09823869876029126,2.2969894735790213,0.497,1.8546,0.4970922984334285,0.013802572135225314,1.3922775659466373,0.4658255651656165,-0.09823869876029126,2.2969894735790213,0.484,1.6806,0.4970922984334285,0.013802572135225314,1.3922775659466373,0.4658255651656165,-0.09823869876029126,2.2969894735790213,0.5,1.8277,0.4970922984334285,0.013802572135225314,1.3922775659466373,0.4658255651656165,-0.09823869876029126,2.2969894735790213,0.499,1.4459,0.4970922984334285,0.013802572135225314,1.3922775659466373,0.4658255651656165,-0.09823869876029126,2.2969894735790213,0.513,1.109,0.4970922984334285,0.013802572135225314,1.3922775659466373,0.4658255651656165,-0.09823869876029126,2.2969894735790213,0.481,0.897,0.4970922984334285,0.013802572135225314,1.3922775659466373,0.4658255651656165,-0.09823869876029126,2.2969894735790213,0.498,1.0045,0.4970922984334285,0.013802572135225314,1.3922775659466373,0.4658255651656165,-0.09823869876029126,2.2969894735790213,0.485,0.8479,0.4970922984334285,0.013802572135225314,1.3922775659466373,0.4658255651656165,-0.09823869876029126,2.2969894735790213,0.507,0.8452,0.4970922984334285,0.013802572135225314,1.3922775659466373,0.4658255651656165,-0.09823869876029126,2.2969894735790213,0.519,0.9369,0.4970922984334285,0.013802572135225314,1.3922775659466373,0.4658255651656165,-0.09823869876029126,2.2969894735790213,0.484,0.7933,0.4970922984334285,0.013802572135225314,1.3922775659466373,0.4658255651656165,-0.09823869876029126,2.2969894735790213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_489,1,malicious_mimic,0.0,3.3724,0.5009958469006459,0.011739273652526734,2.3366270974857346,0.621442031136357,-0.10662699069417532,3.279122781290512,0.517,3.4373,0.5009958469006459,0.011739273652526734,2.3366270974857346,0.621442031136357,-0.10662699069417532,3.279122781290512,0.489,2.9703,0.5009958469006459,0.011739273652526734,2.3366270974857346,0.621442031136357,-0.10662699069417532,3.279122781290512,0.511,3.0824,0.5009958469006459,0.011739273652526734,2.3366270974857346,0.621442031136357,-0.10662699069417532,3.279122781290512,0.489,2.7881,0.5009958469006459,0.011739273652526734,2.3366270974857346,0.621442031136357,-0.10662699069417532,3.279122781290512,0.494,2.4834,0.5009958469006459,0.011739273652526734,2.3366270974857346,0.621442031136357,-0.10662699069417532,3.279122781290512,0.507,2.5369,0.5009958469006459,0.011739273652526734,2.3366270974857346,0.621442031136357,-0.10662699069417532,3.279122781290512,0.487,2.532,0.5009958469006459,0.011739273652526734,2.3366270974857346,0.621442031136357,-0.10662699069417532,3.279122781290512,0.514,2.6753,0.5009958469006459,0.011739273652526734,2.3366270974857346,0.621442031136357,-0.10662699069417532,3.279122781290512,0.49,2.3557,0.5009958469006459,0.011739273652526734,2.3366270974857346,0.621442031136357,-0.10662699069417532,3.279122781290512,0.487,2.4579,0.5009958469006459,0.011739273652526734,2.3366270974857346,0.621442031136357,-0.10662699069417532,3.279122781290512,0.484,2.2975,0.5009958469006459,0.011739273652526734,2.3366270974857346,0.621442031136357,-0.10662699069417532,3.279122781290512,0.507,1.953,0.5009958469006459,0.011739273652526734,2.3366270974857346,0.621442031136357,-0.10662699069417532,3.279122781290512,0.485,1.609,0.5009958469006459,0.011739273652526734,2.3366270974857346,0.621442031136357,-0.10662699069417532,3.279122781290512,0.512,1.4971,0.5009958469006459,0.011739273652526734,2.3366270974857346,0.621442031136357,-0.10662699069417532,3.279122781290512,0.492,1.5498,0.5009958469006459,0.011739273652526734,2.3366270974857346,0.621442031136357,-0.10662699069417532,3.279122781290512,0.507,1.6866,0.5009958469006459,0.011739273652526734,2.3366270974857346,0.621442031136357,-0.10662699069417532,3.279122781290512,0.511,1.6817,0.5009958469006459,0.011739273652526734,2.3366270974857346,0.621442031136357,-0.10662699069417532,3.279122781290512,0.515,1.4229,0.5009958469006459,0.011739273652526734,2.3366270974857346,0.621442031136357,-0.10662699069417532,3.279122781290512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_490,0,normal_jittery,0.0,2.7101,0.6697029112524625,0.2151981805602001,1.5593552800822656,0.5852506481409305,-0.1663663752493246,1.9615282073324871,0.992,2.3435,0.6697029112524625,0.2151981805602001,1.5593552800822656,0.5852506481409305,-0.1663663752493246,1.9615282073324871,0.757,2.1075,0.6697029112524625,0.2151981805602001,1.5593552800822656,0.5852506481409305,-0.1663663752493246,1.9615282073324871,0.888,1.881,0.6697029112524625,0.2151981805602001,1.5593552800822656,0.5852506481409305,-0.1663663752493246,1.9615282073324871,0.647,1.7287,0.6697029112524625,0.2151981805602001,1.5593552800822656,0.5852506481409305,-0.1663663752493246,1.9615282073324871,0.528,1.5363,0.6697029112524625,0.2151981805602001,1.5593552800822656,0.5852506481409305,-0.1663663752493246,1.9615282073324871,0.291,1.3989,0.6697029112524625,0.2151981805602001,1.5593552800822656,0.5852506481409305,-0.1663663752493246,1.9615282073324871,0.831,1.2639,0.6697029112524625,0.2151981805602001,1.5593552800822656,0.5852506481409305,-0.1663663752493246,1.9615282073324871,0.584,1.1425,0.6697029112524625,0.2151981805602001,1.5593552800822656,0.5852506481409305,-0.1663663752493246,1.9615282073324871,0.903,1.0033,0.6697029112524625,0.2151981805602001,1.5593552800822656,0.5852506481409305,-0.1663663752493246,1.9615282073324871,0.388,0.8596,0.6697029112524625,0.2151981805602001,1.5593552800822656,0.5852506481409305,-0.1663663752493246,1.9615282073324871,0.569,0.7488,0.6697029112524625,0.2151981805602001,1.5593552800822656,0.5852506481409305,-0.1663663752493246,1.9615282073324871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_491,1,malicious_mimic,0.0,2.4368,0.5000067997431217,0.012052716147215266,1.6436359449063067,0.40423905906376134,-0.06037060012198553,3.070320475759945,0.481,2.3278,0.5000067997431217,0.012052716147215266,1.6436359449063067,0.40423905906376134,-0.06037060012198553,3.070320475759945,0.494,2.4542,0.5000067997431217,0.012052716147215266,1.6436359449063067,0.40423905906376134,-0.06037060012198553,3.070320475759945,0.497,2.0966,0.5000067997431217,0.012052716147215266,1.6436359449063067,0.40423905906376134,-0.06037060012198553,3.070320475759945,0.483,1.8782,0.5000067997431217,0.012052716147215266,1.6436359449063067,0.40423905906376134,-0.06037060012198553,3.070320475759945,0.497,1.7877,0.5000067997431217,0.012052716147215266,1.6436359449063067,0.40423905906376134,-0.06037060012198553,3.070320475759945,0.498,1.5599,0.5000067997431217,0.012052716147215266,1.6436359449063067,0.40423905906376134,-0.06037060012198553,3.070320475759945,0.482,1.4175,0.5000067997431217,0.012052716147215266,1.6436359449063067,0.40423905906376134,-0.06037060012198553,3.070320475759945,0.507,1.515,0.5000067997431217,0.012052716147215266,1.6436359449063067,0.40423905906376134,-0.06037060012198553,3.070320475759945,0.518,1.7192,0.5000067997431217,0.012052716147215266,1.6436359449063067,0.40423905906376134,-0.06037060012198553,3.070320475759945,0.497,1.6625,0.5000067997431217,0.012052716147215266,1.6436359449063067,0.40423905906376134,-0.06037060012198553,3.070320475759945,0.519,1.6143,0.5000067997431217,0.012052716147215266,1.6436359449063067,0.40423905906376134,-0.06037060012198553,3.070320475759945,0.493,1.3612,0.5000067997431217,0.012052716147215266,1.6436359449063067,0.40423905906376134,-0.06037060012198553,3.070320475759945,0.514,1.3236,0.5000067997431217,0.012052716147215266,1.6436359449063067,0.40423905906376134,-0.06037060012198553,3.070320475759945,0.493,1.2381,0.5000067997431217,0.012052716147215266,1.6436359449063067,0.40423905906376134,-0.06037060012198553,3.070320475759945,0.514,1.263,0.5000067997431217,0.012052716147215266,1.6436359449063067,0.40423905906376134,-0.06037060012198553,3.070320475759945,0.515,1.4008,0.5000067997431217,0.012052716147215266,1.6436359449063067,0.40423905906376134,-0.06037060012198553,3.070320475759945,0.495,1.5947,0.5000067997431217,0.012052716147215266,1.6436359449063067,0.40423905906376134,-0.06037060012198553,3.070320475759945,0.517,1.2886,0.5000067997431217,0.012052716147215266,1.6436359449063067,0.40423905906376134,-0.06037060012198553,3.070320475759945,0.516,0.9366,0.5000067997431217,0.012052716147215266,1.6436359449063067,0.40423905906376134,-0.06037060012198553,3.070320475759945
node_492,0,normal_jittery,0.0,3.0898,0.5055171806363277,0.13890082454956013,1.6617459748417844,0.7494408025568404,-0.17284992825945358,2.56321071824135,0.664,2.7837,0.5055171806363277,0.13890082454956013,1.6617459748417844,0.7494408025568404,-0.17284992825945358,2.56321071824135,0.486,2.5329,0.5055171806363277,0.13890082454956013,1.6617459748417844,0.7494408025568404,-0.17284992825945358,2.56321071824135,0.604,2.243,0.5055171806363277,0.13890082454956013,1.6617459748417844,0.7494408025568404,-0.17284992825945358,2.56321071824135,0.787,2.0547,0.5055171806363277,0.13890082454956013,1.6617459748417844,0.7494408025568404,-0.17284992825945358,2.56321071824135,0.359,1.883,0.5055171806363277,0.13890082454956013,1.6617459748417844,0.7494408025568404,-0.17284992825945358,2.56321071824135,0.448,1.8041,0.5055171806363277,0.13890082454956013,1.6617459748417844,0.7494408025568404,-0.17284992825945358,2.56321071824135,0.452,1.623,0.5055171806363277,0.13890082454956013,1.6617459748417844,0.7494408025568404,-0.17284992825945358,2.56321071824135,0.473,1.4157,0.5055171806363277,0.13890082454956013,1.6617459748417844,0.7494408025568404,-0.17284992825945358,2.56321071824135,0.279,1.3046,0.5055171806363277,0.13890082454956013,1.6617459748417844,0.7494408025568404,-0.17284992825945358,2.56321071824135,0.551,1.1099,0.5055171806363277,0.13890082454956013,1.6617459748417844,0.7494408025568404,-0.17284992825945358,2.56321071824135,0.481,1.0048,0.5055171806363277,0.13890082454956013,1.6617459748417844,0.7494408025568404,-0.17284992825945358,2.56321071824135,0.323,0.8406,0.5055171806363277,0.13890082454956013,1.6617459748417844,0.7494408025568404,-0.17284992825945358,2.56321071824135,0.691,0.7152,0.5055171806363277,0.13890082454956013,1.6617459748417844,0.7494408025568404,-0.17284992825945358,2.56321071824135,0.486,0.5255,0.5055171806363277,0.13890082454956013,1.6617459748417844,0.7494408025568404,-0.17284992825945358,2.56321071824135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
